"route_id","service_id","trip_id","trip_headsign","direction_id","shape_id"
"7055-10","USD","7055-10-1","Jd. Guarujá",1,36071
"7057-10","USD","7057-10-0","Terminal Campo Limpo",0,37231
"7057-10","USD","7057-10-1","Jd. Mitsutani",1,37232
"7058-10","USD","7058-10-0","Term. Campo Limpo",0,36027
"7058-10","USD","7058-10-1","Jd. Mitsutani",1,36028
"7059-10","USD","7059-10-0","Terminal Campo Limpo",0,36102
"7059-10","USD","7059-10-1","Pq. Do Engenho",1,36103
"7060-10","USD","7060-10-0","Term.campo Limpo",0,36061
"7060-10","USD","7060-10-1","Valo Velho",1,36062
"7062-10","USD","7062-10-0","Term. Campo Limpo",0,46130
"7062-10","USD","7062-10-1","Inocoop Campo Limpo",1,46131
"7062-31","USD","7062-31-0","Term. Campo Limpo",0,37281
"7062-31","USD","7062-31-1","Campo Limpo",1,46132
"7063-10","USD","7063-10-0","Term.campo Limpo",0,47657
"7063-10","USD","7063-10-1","Jd. Macedonia",1,47658
"707A-10","USD","707A-10-0","Metrô Pça. Da áRvore",0,39784
"707A-10","USD","707A-10-1","Jd. âNgela",1,39785
"7081-10","USD","7081-10-0","Terminal Campo Limpo",0,36110
"7081-10","USD","7081-10-1","Terminal Capelinha",1,36111
"7082-10","USD","7082-10-0","Jd. Horizonte Azul (circular)",0,50908
"7083-10","USD","7083-10-0","Parque Do Lago (circular)",0,50766
"7084-10","USD","7084-10-0","Parque Do Lago (circular)",0,41496
"7085-10","USD","7085-10-0","Jd. Universal (circular)",0,47144
"7086-10","USD","7086-10-0","Jd. Riviera (circular)",0,50536
"709P-10","USD","709P-10-0","Term. Pinheiros",0,50024
"709P-10","USD","709P-10-1","Est. Sto. Amaro/av. Guido Caloi",1,48935
"715M-10","USD","715M-10-0","Lgo. Da Polvora",0,53859
"715M-10","USD","715M-10-1","Jd. Maria Luiza",1,53860
"719P-10","USD","719P-10-0","Metrô Armênia",0,54013
"719P-10","USD","719P-10-1","Terminal Pinheiros",1,54014
"719R-10","USD","719R-10-0","Metrô Barra Funda",0,54012
"719R-10","USD","719R-10-1","Rio Pequeno",1,54019
"7267-10","USD","7267-10-0","Pca Ramos De Azevedo",0,54058
"7281-10","USD","7281-10-0","Pca.ramos De Azevedo",0,54060
"7282-10","USD","7282-10-0","Pça. Ramos De Azevedo",0,54115
"736G-10","USD","736G-10-0","Shopping Morumbi",0,51898
"736G-10","USD","736G-10-1","Jd. Inga",1,51899
"736I-10","USD","736I-10-0","Santo Amaro",0,54116
"736I-10","USD","736I-10-1","Jd. Inga",1,54117
"737A-10","USD","737A-10-0","Term  Sto Amaro",0,48352
"737A-10","USD","737A-10-1","Term Jd âNgela",1,38446
"737A-11","USD","737A-11-0","Term  Sto Amaro",0,50977
"737A-11","USD","737A-11-1","Term Jd âNgela",1,50978
"7458-10","USD","7458-10-0","Estação Da Luz",0,54212
"7458-10","USD","7458-10-1","Jd. Boa Vista",1,54213
"745M-10","USD","745M-10-0","Shopping Sp Market",0,54214
"745M-10","USD","745M-10-1","Campo Limpo",1,54215
"746C-10","USD","746C-10-0","Santo Amaro",0,28599
"746C-10","USD","746C-10-1","Jd. Taboao",1,42494
"746F-10","USD","746F-10-0","Santo Amaro",0,54297
"746F-10","USD","746F-10-1","Jd. Das Palmas",1,54298
"746H-10","USD","746H-10-0","Santo Amaro",0,54339
"746H-10","USD","746H-10-1","Jd. Jaqueline",1,54340
"746K-10","USD","746K-10-0","Campo Belo",0,55423
"746P-10","USD","746P-10-0","Santo Amaro",0,55022
"746P-10","USD","746P-10-1","Paraisopolis",1,55023
"746R-10","USD","746R-10-0","Santo Amaro",0,53855
"746V-10","USD","746V-10-0","Santo Amaro",0,54344
"746V-10","USD","746V-10-1","Jd. Reboucas",1,54345
"748A-10","USD","748A-10-0","Lapa",0,54413
"748A-10","USD","748A-10-1","Jd. D Abril",1,54414
"748N-10","USD","748N-10-0","Itaim Bibi",0,54468
"748R-10","USD","748R-10-0","Metrô Barra Funda",0,53421
"748R-10","USD","748R-10-1","Jd. Joao Xxiii",1,53422
"748R-41","USD","748R-41-0","Lapa",0,54061
"748R-41","USD","748R-41-1","Jd. Boa Vista",1,54062
"748R-51","USD","748R-51-0","Lapa",0,54474
"748R-51","USD","748R-51-1","Cohab Raposo Tavares",1,54475
"7545-10","USD","7545-10-0","Pca Ramos De Azevedo",0,54571
"7545-10","USD","7545-10-1","Jd. Joao Xxiii",1,54572
"756A-10","USD","756A-10-0","Santo Amaro",0,46496
"756A-10","USD","756A-10-1","Jd. Paulo Vi",1,47971
"771P-10","USD","771P-10-0","Hosp. Das Clínicas",0,54633
"775A-10","USD","775A-10-0","Pinheiros",0,50227
"775F-10","USD","775F-10-0","Hosp. Das Clinicas",0,54784
"775N-10","USD","775N-10-0","Metrô V. Madalena",0,47381
"775N-10","USD","775N-10-1","Rio Pequeno",1,47380
"775V-10","USD","775V-10-0","Itaim Bibi",0,54785
"778J-10","USD","778J-10-0","Metrô Barra Funda",0,54786
"778J-10","USD","778J-10-1","Jd. Arpoador",1,54787
"778R-10","USD","778R-10-0","Term Princesa Isabel",0,54841
"778R-10","USD","778R-10-1","Cohab Raposo Tavares",1,54842
"7903-10","USD","7903-10-0","Pca Ramos De Azevedo",0,53417
"8000-10","USD","8000-10-0","Pca.ramos De Azevedo",0,53040
"8000-10","USD","8000-10-1","Terminal Lapa",1,53041
"8001-10","USD","8001-10-0","Terminal Lapa",0,52842
"8001-10","USD","8001-10-1","Vila Piaui",1,52843
"8002-10","USD","8002-10-0","Terminal Lapa",0,52853
"8002-10","USD","8002-10-1","Terminal Pirituba",1,52854
"8003-10","USD","8003-10-0","Terminal Lapa",0,53052
"8003-10","USD","8003-10-1","Remedios",1,53053
"8004-10","USD","8004-10-0","Terminal Lapa",0,53057
"8004-10","USD","8004-10-1","Santa Monica",1,53058
"8006-10","USD","8006-10-0","Terminal Pirituba",0,53072
"8006-10","USD","8006-10-1","Jd Donaria",1,53073
"8006-11","USD","8006-11-0","Jd. Donaria",0,53940
"8007-10","USD","8007-10-0","Terminal Pirituba",0,52863
"8007-10","USD","8007-10-1","Vila Clarice",1,52864
"8008-10","USD","8008-10-0","Terminal Pirituba",0,55058
"8008-10","USD","8008-10-1","Santa Monica",1,54722
"8009-10","USD","8009-10-0","Terminal Pirituba",0,52874
"8009-10","USD","8009-10-1","Cid. D'abril 3 Gleba",1,52875
"8009-11","USD","8009-11-0","Cidade D'abril 3ª Gleba",0,51896
"8009-31","USD","8009-31-0","Terminal Pirituba",0,53943
"8009-31","USD","8009-31-1","Cid.d'abril 3 Gleba",1,53944
"8010-10","USD","8010-10-0","Lapa",0,53076
"8010-10","USD","8010-10-1","Perus",1,53077
"8012-10","USD","8012-10-0","Cidade Universitária",0,54809
"8013-10","USD","8013-10-0","Lapa",0,53098
"8014-10","USD","8014-10-0","Perus",0,53456
"8015-10","USD","8015-10-0","Terminal Pirituba",0,54154
"8015-10","USD","8015-10-1","Cemitério De Perus",1,54155
"8016-10","USD","8016-10-0","Terminal Pirituba",0,53121
"8016-10","USD","8016-10-1","Jd Rincao",1,53122
"8017-10","USD","8017-10-0","Terminal Pirituba",0,53148
"8017-10","USD","8017-10-1","Voith",1,53149
"8018-10","USD","8018-10-0","Vila Sônia",0,54800
"8018-10","USD","8018-10-1","Vila Gomes",1,54801
"8022-10","USD","8022-10-0","Cidade Universitária",0,54810
"8023-10","USD","8023-10-0","Butantã",0,54889
"8024-10","_SD","8024-10-0","Butantã",0,52992
"8025-10","USD","8025-10-0","Butantã",0,54737
"8026-10","USD","8026-10-0","Butantã",0,54738
"8027-10","USD","8027-10-0","Butantã ",0,54740
"802C-10","USD","802C-10-0","Lgo. Da Concordia",0,54741
"802C-10","USD","802C-10-1","Ceasa",1,54742
"8038-10","USD","8038-10-0","Lapa",0,54640
"8040-10","USD","8040-10-0","Lapa",0,53154
"8040-10","USD","8040-10-1","Sol Nascente",1,53155
"8047-10","USD","8047-10-0","Lapa",0,55084
"8047-10","USD","8047-10-1","Jaragua",1,55085
"8050-10","USD","8050-10-0","Lapa",0,52679
"8050-10","USD","8050-10-1","Pq. Morro Doce",1,52680
"8055-10","USD","8055-10-0","Lapa",0,52993
"8055-10","USD","8055-10-1","Perus",1,52994
"8055-51","USD","8055-51-0","Barra Funda",0,54234
"8055-51","USD","8055-51-1","Perus",1,54235
"805L-10","USD","805L-10-0","Aclimacao (circ.)",0,50032
"8060-10","USD","8060-10-0","Terminal Lapa",0,53385
"8060-10","USD","8060-10-1","Vila Piaui",1,53386
"8062-10","USD","8062-10-0","Lapa",0,55081
"8072-10","USD","8072-10-0","Butantâ",0,54639
"8073-10","USD","8073-10-0","Butantã",0,54638
"8075-10","USD","8075-10-0","Metrô Butantã",0,51798
"8075-10","USD","8075-10-1","Terminal Campo Limpo",1,51799
"807A-10","USD","807A-10-0","Term. Santo Amaro",0,48484
"807A-10","USD","807A-10-1","Terminal Campo Limpo",1,48463
"807M-10","USD","807M-10-0","Shopping Morumbi",0,51710
"807M-10","USD","807M-10-1","Term.  Campo Limpo",1,51711
"807P-10","USD","807P-10-0","Santo Amaro",0,55430
"807P-10","USD","807P-10-1","Paraisópolis",1,55431
"809A-10","USD","809A-10-0","Terminal Pinheiros",0,54523
"809A-10","USD","809A-10-1","Jd. D' Abril",1,54524
"809D-10","USD","809D-10-0","Terminal Pinheiros",0,54527
"809D-10","USD","809D-10-1","Cohab Educandario",1,54528
"809J-10","USD","809J-10-0","Terminal Pinheiros",0,54531
"809L-10","USD","809L-10-0","Lapa",0,44832
"809L-10","USD","809L-10-1","Campo Limpo",1,46180
"809P-10","USD","809P-10-0","Term. Pinheiros",0,48924
"809P-10","USD","809P-10-1","Terminal Campo Limpo",1,48925
"8100-10","USD","8100-10-0","Terminal Lapa",0,53540
"8100-10","USD","8100-10-1","Terminal Pirituba",1,53541
"817C-10","USD","817C-10-0","Hosp. Das Clinicas",0,55052
"8194-10","USD","8194-10-0","Term. Cachoeirinha",0,53561
"8194-10","USD","8194-10-1","Perus",1,53562
"8199-10","USD","8199-10-0","C.v.n. Cachoeirinha",0,55447
"8199-10","USD","8199-10-1","Pirituba",1,55448
"819A-10","USD","819A-10-0","Jd. Primavera",0,53643
"819A-10","USD","819A-10-1","Estação Cptm Vila Aurora",1,53644
"819R-10","USD","819R-10-0","Term Lapa",0,53645
"819R-10","USD","819R-10-1","Perus",1,53646
"8200-10","USD","8200-10-0","Terminal Lapa",0,53649
"8200-10","USD","8200-10-1","Terminal Pirituba",1,53650
"8213-10","USD","8213-10-0","Pca. Do Correio",0,53700
"8213-10","USD","8213-10-1","Vila Iara",1,53701
"8214-10","USD","8214-10-0","Pca. Do Correio",0,53718
"8214-10","USD","8214-10-1","Jd. Paulistano",1,53719
"8215-10","USD","8215-10-0","Pca. Do Correio",0,53794
"8215-10","USD","8215-10-1","Jd. Paulistano",1,53795
"8300-10","USD","8300-10-0","Terminal Lapa",0,54137
"8300-10","USD","8300-10-1","Terminal Pirituba",1,54138
"8300-11","USD","8300-11-0","Terminal Lapa",0,54141
"8300-11","USD","8300-11-1","Terminal Pirituba",1,54142
"8319-10","USD","8319-10-0","Lapa",0,54467
"8319-21","USD","8319-21-0","Pq.  Continental",0,49346
"8400-10","USD","8400-10-0","Pç Ramos De Azevedo",0,54143
"8400-10","USD","8400-10-1","Terminal Pirituba",1,54144
"846M-10","USD","846M-10-0","Terminal Pinheiros",0,55292
"846M-10","USD","846M-10-1","Vila Piauí",1,55293
"847J-10","USD","847J-10-0","Jaguare",0,54306
"847J-10","USD","847J-10-1","City Jaragua",1,54307
"847P-10","USD","847P-10-0","Itaim Bibi",0,53840
"847P-10","USD","847P-10-1","Terminal Pirituba",1,53841
"848L-10","USD","848L-10-0","Terminal Pirituba",0,53865
"848L-10","USD","848L-10-1","Recanto Dos Humildes",1,53866
"8500-10","USD","8500-10-0","Metrô Barra Funda",0,53883
"8500-10","USD","8500-10-1","Terminal Pirituba",1,53884
"8528-10","USD","8528-10-0","Pca. Do Correio",0,53887
"8528-10","USD","8528-10-1","Jd. Guarani",1,53888
"8538-10","USD","8538-10-0","Praça Do Correio",0,55302
"8542-10","USD","8542-10-0","Pca. Do Correio",0,53899
"8542-10","USD","8542-10-1","Brasilandia",1,53900
"8545-10","USD","8545-10-0","Metrô Barra Funda",0,54299
"8545-10","USD","8545-10-1","Penteado",1,54300
"8548-10","USD","8548-10-0","Terminal Lapa",0,54168
"8548-10","USD","8548-10-1","Jd. Dos Cunhas",1,54169
"8549-10","USD","8549-10-0","Pca. Do Correio",0,54175
"8549-10","USD","8549-10-1","Taipas",1,54176
"856R-10","USD","856R-10-0","Socorro",0,54497
"856R-10","USD","856R-10-1","Lapa",1,54498
"857A-10","USD","857A-10-0","Metrô Santa Cruz",0,48665
"857A-10","USD","857A-10-1","Terminal Campo Limpo",1,51110
"857C-10","USD","857C-10-0","Metrô Conceição",0,51069
"857C-10","USD","857C-10-1","Term.campo Limpo",1,51070
"857P-10","USD","857P-10-0","Paraiso",0,36098
"857P-10","USD","857P-10-1","Terminal Campo Limpo",1,36099
"857R-10","USD","857R-10-0","Aclimação",0,54519
"857R-10","USD","857R-10-1","Terminal Campo Limpo",1,54520
"8594-10","USD","8594-10-0","Pca.ramos De Azevedo",0,54111
"8594-10","USD","8594-10-1","Cid. D'abril",1,54112
"8600-10","USD","8600-10-0","Lgo. Do Paissandu",0,54145
"8600-10","USD","8600-10-1","Terminal Pirituba",1,54146
"8605-10","USD","8605-10-0","Terminal Bandeira",0,36119
"8605-10","USD","8605-10-1","Terminal Campo Limpo",1,36120
"8610-10","USD","8610-10-0","Terminal Bandeira",0,53162
"8610-10","USD","8610-10-1","Jd. Paulo Vi",1,53163
"8615-10","USD","8615-10-0","Term. Pq. D.pedro Ii",0,55164
"8615-10","USD","8615-10-1","Pq. Da Lapa",1,55165
"8622-10","USD","8622-10-0","Pca.ramos De Azevedo",0,54401
"8622-10","USD","8622-10-1","Morro Doce",1,54402
"8677-10","USD","8677-10-0","Pca.ramos De Azevedo",0,54448
"8677-10","USD","8677-10-1","Jd. Libano",1,54449
"8677-31","USD","8677-31-0","Pca.ramos De Azevedo",0,54472
"8677-31","USD","8677-31-1","Jd. Libano",1,54473
"8686-10","USD","8686-10-0","Largo Do Paissandú",0,54493
"8686-10","USD","8686-10-1","Mangalot",1,54494
"8696-10","USD","8696-10-0","Pca.ramos De Azevedo",0,54557
"8696-10","USD","8696-10-1","Jaragua",1,54558
"8696-41","USD","8696-41-0","Pca.ramos De Azevedo",0,54561
"8696-41","USD","8696-41-1","Jaragua",1,54562
"8700-10","USD","8700-10-0","Pça. Ramos De Azevedo",0,51920
"8700-10","USD","8700-10-1","Terminal Campo Limpo",1,51921
"8705-51","__D","8705-51-0","Anhangabau",0,53320
"8705-51","__D","8705-51-1","Pq Continental",1,53321
"8707-21","__D","8707-21-0","Butantã",0,52887
"874C-10","USD","874C-10-0","Metrô - Trianon - Masp ",0,50497
"874T-10","USD","874T-10-0","Lapa",0,55238
"874T-10","USD","874T-10-1","Ipiranga",1,52481
"875A-10","USD","875A-10-0","Perdizes (via Aratãs)",0,52739
"875A-10","USD","875A-10-1","Aeroporto",1,52740
"875C-10","USD","875C-10-0","Metrô Sta Cruz",0,37640
"875C-10","USD","875C-10-1","Terminal Lapa",1,44162
"875H-10","USD","875H-10-0","Metrô Vila Mariana",0,51034
"875H-10","USD","875H-10-1","Terminal  Lapa",1,38143
"875M-10","USD","875M-10-0","Metrô Barra Funda",0,52745
"875M-10","USD","875M-10-1","Aeroporto",1,52746
"888P-10","USD","888P-10-0","Cohab Taipas",0,54577
"888P-10","USD","888P-10-1","Perus",1,54578
"9002-10","USD","9002-10-0","T.t.v.n.cachoeirinha",0,55268
"9002-10","USD","9002-10-1","Jd. Pery Alto",1,53652
"9004-10","USD","9004-10-0","T.t.v.n.cachoeirinha",0,55278
"9004-10","USD","9004-10-1","Jd. Elisa Maria",1,54584
"9005-10","USD","9005-10-0","T.t.v.n.cachoeirinha",0,55283
"9005-10","USD","9005-10-1","Jd. Princesa",1,54588
"9006-10","USD","9006-10-0","T.t.v.n.cachoeirinha",0,54593
"9006-10","USD","9006-10-1","Vila Penteado",1,54594
"9008-10","USD","9008-10-0","T.t.v.n.cachoeirinha",0,54600
"9008-10","USD","9008-10-1","Pq. De Taipas",1,54601
"9009-10","USD","9009-10-0","T.t.v.n.cachoeirinha",0,54646
"9009-10","USD","9009-10-1","Cohab Brasilândia",1,54647
"9011-10","USD","9011-10-0","T.t.v.n.cachoeirinha",0,54642
"9011-10","USD","9011-10-1","Estação Jaragua",1,54643
"9011-21","USD","9011-21-0","City Jaraguá",0,54641
"9012-10","USD","9012-10-0","Terminal Lapa",0,54629
"9012-10","USD","9012-10-1","Itaberaba",1,54630
"9014-10","USD","9014-10-0","Terminal Lapa",0,54625
"9014-10","USD","9014-10-1","Morro Grande",1,54626
"9015-10","USD","9015-10-0","Terminal Pirituba",0,54613
"9015-10","USD","9015-10-1","Vila Zatt",1,54614
"9018-10","USD","9018-10-0","Terminal Pirituba",0,54286
"9018-10","USD","9018-10-1","Vila Mirante",1,54287
"9019-10","USD","9019-10-0","Terminal Pirituba",0,54164
"9019-10","USD","9019-10-1","Jd Paulistano",1,54165
"9020-10","USD","9020-10-0","Terminal Pirituba",0,54182
"9020-10","USD","9020-10-1","Vila Mirante",1,54183
"9020-11","USD","9020-11-0","Vila Mirante",0,54186
"9022-10","USD","9022-10-0","Terminal Lapa",0,54609
"9022-10","USD","9022-10-1","Vila Iorio",1,54610
"9023-10","USD","9023-10-0","Terminal Pirituba",0,54929
"9023-10","USD","9023-10-1","Pq. De  Taipas",1,54930
"9032-10","USD","9032-10-0","T.t.v.n. Cachoeirinha",0,54553
"9032-10","USD","9032-10-1","Jd. Damasceno",1,54554
"9034-10","USD","9034-10-0","Lapa",0,54549
"9034-10","USD","9034-10-1","Morro Grande",1,54550
"9047-10","USD","9047-10-0","Lapa",0,54760
"9047-10","USD","9047-10-1","Jd. Paulistano",1,54761
"9050-10","USD","9050-10-0","Itaim Bibi",0,52977
"9070-10","USD","9070-10-0","Term. Casa Verde",0,52388
"9070-10","USD","9070-10-1","Jd. Antartica ",1,52389
"908T-10","USD","908T-10-0","Butanta",0,50664
"9090-10","USD","9090-10-0","Term. Casa Verde",0,54542
"9090-10","USD","9090-10-1","Pq. Tiete",1,54543
"9162-10","USD","9162-10-0","Terminal Casa Verde",0,54394
"9166-10","USD","9166-10-0","T.t.v.n. Cachoeirinha",0,53672
"917H-10","USD","917H-10-0","Metrô Vila Mariana",0,51007
"917H-10","USD","917H-10-1","Terminal Pirituba",1,51021
"917M-10","USD","917M-10-0","Metrô Ana Rosa",0,54367
"917M-10","USD","917M-10-1","Morro Grande",1,54368
"9181-10","USD","9181-10-0","Lapa",0,52999
"9181-10","USD","9181-10-1","Vila Terezinha",1,53000
"9186-10","USD","9186-10-0","Lapa",0,54346
"9186-10","USD","9186-10-1","Cohab N. Brasilandia",1,54347
"9188-10","USD","9188-10-0","Lapa",0,54313
"9188-10","USD","9188-10-1","Capela Da Lagoa ",1,54314
"9191-10","USD","9191-10-0","Bom Retiro",0,54192
"9191-10","USD","9191-10-1","Jd. Elisa Maria",1,54193
"9300-10","USD","9300-10-0","Term. Pq. D.pedro Ii",0,53673
"9300-10","USD","9300-10-1","Term. Casa Verde",1,53674
"9301-10","USD","9301-10-0","Paissandu",0,54101
"9301-10","USD","9301-10-1","Term. Casa Verde",1,54102
"930P-10","USD","930P-10-0","Term. Pinheiros",0,50666
"930P-10","USD","930P-10-1","Term. Pq.d.pedro Ii",1,50667
"9354-10","USD","9354-10-0","Terminal Correio",0,53682
"9354-10","USD","9354-10-1","Terminal Cachoeirinha",1,53683
"938C-10","USD","938C-10-0","Term. Princ. Isabel",0,54099
"938C-10","USD","938C-10-1","Cohab Taipas",1,54100
"938L-10","USD","938L-10-0","Lapa",0,54095
"938L-10","USD","938L-10-1","T.t.v.n.cachoeirinha",1,54096
"938P-10","USD","938P-10-0","Metrô Barra Funda",0,55000
"938P-10","USD","938P-10-1","Jd. Tereza",1,55001
"938V-10","USD","938V-10-0","Metrô Barra Funda",0,54086
"938V-10","USD","938V-10-1","Jd. Vista Alegre",1,54087
"948A-10","USD","948A-10-0","Metrô Barra Funda",0,54315
"948A-10","USD","948A-10-1","Vila Zatt",1,54316
"9500-10","USD","9500-10-0","Paissandu",0,54077
"9500-10","USD","9500-10-1","Term. Cachoeirinha",1,54078
"9501-10","USD","9501-10-0","Paissandu",0,54071
"9501-10","USD","9501-10-1","T.t.v.n.cachoeirinha",1,54072
"957T-10","USD","957T-10-0","Itaim Bibi",0,54003
"957T-10","USD","957T-10-1","Cohab Taipas",1,54005
"958P-10","USD","958P-10-0","Itaim Bibi",0,54030
"958P-10","USD","958P-10-1","Jd. Nardini",1,54031
"9653-10","USD","9653-10-0","Lgo. Do Paissandu",0,53963
"9653-10","USD","9653-10-1","Pedra Branca",1,53965
"967A-10","USD","967A-10-0","Pinheiros",0,53691
"967A-10","USD","967A-10-1","Imirim",1,53692
"9701-10","USD","9701-10-0","Metrô Santana",0,53808
"9701-10","USD","9701-10-1","Hospital Cachoeirinha",1,53809
"9717-10","USD","9717-10-0","Santana",0,54284
"9717-10","USD","9717-10-1","Jd. Almanara",1,54285
"971A-10","USD","971A-10-0","Metrô Santana",0,53810
"971A-10","USD","971A-10-1","Jd. Primavera",1,53811
"971C-10","USD","971C-10-0","Metrô Santana",0,54731
"971C-10","USD","971C-10-1","Cohab",1,54732
"971D-10","USD","971D-10-0","Center Norte",0,52649
"971D-10","USD","971D-10-1","Jd. Damasceno",1,52650
"971M-10","USD","971M-10-0","Metrô Santana",0,52780
"971R-10","USD","971R-10-0","Metrô Santana",0,55234
"971R-10","USD","971R-10-1","Estacao Jaragua",1,55235
"971T-10","USD","971T-10-0","Metrô Santana",0,53262
"971T-10","USD","971T-10-1","Vila Santa Maria",1,54004
"971V-10","USD","971V-10-0","Center Norte",0,53130
"971V-10","USD","971V-10-1","Jd. Vista Alegre",1,53131
"971X-10","USD","971X-10-0","Metrô Santana",0,53525
"971X-51","USD","971X-51-0","Term. Amaral Gurgel",0,54743
"971X-51","USD","971X-51-1","Terminal Cachoeirinha",1,54744
"975A-10","USD","975A-10-0","Metrô Ana Rosa",0,53946
"975A-10","USD","975A-10-1","Vila Brasilandia",1,53947
"9782-10","USD","9782-10-0","Metrô Barra Funda",0,53936
"9782-10","USD","9782-10-1","Jd. Carombe",1,53937
"9782-31","USD","9782-31-0","Lapa",0,55040
"9782-31","USD","9782-31-1","Jd. Carombe",1,55041
"9784-10","USD","9784-10-0","Barra Funda",0,55042
"9784-10","USD","9784-10-1","Jd. Dos Francos",1,55043
"9785-10","USD","9785-10-0","Term. Barra Funda",0,53966
"9785-10","USD","9785-10-1","Vila Terezinha",1,53967
"9789-10","USD","9789-10-0","Barra Funda",0,55089
"9789-10","USD","9789-10-1","Jd. Paulistano",1,55090
"978A-10","USD","978A-10-0","Metrô Barra Funda",0,53877
"978A-10","USD","978A-10-1","T.t.v.n.cachoeirinha",1,53878
"978J-10","USD","978J-10-0","Term Princesa Isabel",0,54113
"978J-10","USD","978J-10-1","Voith",1,54114
"978L-10","USD","978L-10-0","Term.princesa Isabel",0,53872
"978L-10","USD","978L-10-1","T.t.v.n.cachoeirinha",1,53873
"978T-10","USD","978T-10-0","Metrô Barra Funda",0,55091
"978T-10","USD","978T-10-1","Jd. Guarani",1,55092
"CPTM L07","USD","CPTM L07-0","JUNDIAI",0,17846
"CPTM L07","USD","CPTM L07-1","LUZ",1,17847
"CPTM L08","USD","CPTM L08-0","AMADOR BUENO",0,17848
"CPTM L08","USD","CPTM L08-1","JULIO PRESTES",1,17849
"CPTM L09","USD","CPTM L09-0","GRAJAU",0,17850
"CPTM L09","USD","CPTM L09-1","OSASCO",1,17851
"CPTM L10","USD","CPTM L10-0","RIO GRANDE DA SERRA",0,17852
"CPTM L10","USD","CPTM L10-1","BRÁS",1,17853
"CPTM L11","USD","CPTM L11-0","ESTUDANTES",0,17854
"CPTM L11","USD","CPTM L11-1","LUZ",1,17855
"CPTM L12","USD","CPTM L12-0","CALMON VIANA",0,17856
"CPTM L12","USD","CPTM L12-1","BRAS",1,17857
"METRÔ L1","USD","METRÔ L1-0","TUCURUVI",0,17838
"METRÔ L1","USD","METRÔ L1-1","JABAQUARA",1,17839
"METRÔ L2","USD","METRÔ L2-0","VILA MADALENA",0,17840
"METRÔ L2","USD","METRÔ L2-1","VILA PRUDENTE",1,17841
"METRÔ L3","USD","METRÔ L3-0","CORINTHIANS - ITAQUERA",0,17842
"METRÔ L3","USD","METRÔ L3-1","PALMEIRAS - BARRA FUNDA",1,17843
"METRÔ L4","USD","METRÔ L4-0","BUTANTA",0,40777
"METRÔ L4","USD","METRÔ L4-1","LUZ",1,40778
"METRÔ L5","USD","METRÔ L5-0","CAPAO REDONDO",0,17844
"METRÔ L5","USD","METRÔ L5-1","LARGO 13",1,17845
